Experiment ID,Ticker,Signal Date,Classification,Material To Portfolio Membership,Generated Signal,Reference Signal,Generated Setup,Reference Setup,Generated Market Regime,Reference Market Regime,Generated Technical Score,Reference Technical Score,Abs Diff Technical Score,Generated Actionability Score,Reference Actionability Score,Abs Diff Actionability Score,Generated Entry Low,Reference Entry Low,Abs Diff Entry Low,Generated Entry High,Reference Entry High,Abs Diff Entry High,Generated Stop Loss,Reference Stop Loss,Abs Diff Stop Loss,Generated Target 1,Reference Target 1,Abs Diff Target 1,Generated Target 2,Reference Target 2,Abs Diff Target 2,Generated R:R T1,Reference R:R T1,Abs Diff R:R T1,Generated R:R T2,Reference R:R T2,Abs Diff R:R T2,Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2012-11-29,SIGNAL_LABEL_DIFFERENCE|SCORE_DIFFERENCE,False,WATCH,WAIT FOR BETTER ENTRY,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,70.0,70.0,0.0,46.0,25.0,21.0,244.7141,244.7141,0.0,248.3848,248.3848,0.0,225.8777,225.8777,0.0,282.1453,282.1454,9.999999997489795e-05,304.6524,304.6524,0.0,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2012-12-24,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,82.0,82.0,0.0,20.0,20.0,0.0,248.2352,248.2352,0.0,252.6774,252.6774,0.0,239.5255,239.5255,0.0,260.2682,260.2682,0.0,285.5571,285.5572,0.00010000000003174137,0.5772,0.5772,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-08,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,81.0,81.0,0.0,20.0,20.0,0.0,253.3191,253.3191,0.0,256.7389,256.7389,0.0,247.3927,247.3927,0.0,263.5712,263.5712,0.0,280.1043,280.1044,9.999999997489795e-05,0.731,0.731,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-09,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,78.0,78.0,0.0,35.0,35.0,0.0,251.6297,251.6297,0.0,254.7288,254.7288,0.0,247.3927,247.3927,0.0,263.5712,263.5712,0.0,273.0691,273.069,9.999999997489795e-05,1.2053,1.2053,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-10,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,82.0,82.0,0.0,20.0,20.0,0.0,253.9435,253.9435,0.0,257.7233,257.7233,0.0,247.3927,247.3927,0.0,263.5712,263.5712,0.0,283.5496,283.5497,9.999999997489795e-05,0.5661,0.5661,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-11,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,84.0,84.0,0.0,20.0,20.0,0.0,254.3482,254.3482,0.0,257.4561,257.4561,0.0,247.3927,247.3927,0.0,263.5712,263.5712,0.0,282.6145,282.6146,9.999999997489795e-05,0.6077,0.6077,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-15,STOP_DIFFERENCE,False,WATCH,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,78.0,78.0,0.0,71.0,71.0,0.0,264.0983,264.0983,0.0,268.0598,268.0598,0.0,252.2157,252.2158,0.00010000000000331966,291.8258,291.8258,0.0,307.6699,307.6698,9.999999997489795e-05,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-17,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,85.0,85.0,0.0,35.0,35.0,0.0,256.3482,256.3483,9.999999997489795e-05,260.3088,260.3088,0.0,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,283.1725,283.1725,0.0,1.0687,1.0687,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-18,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,81.0,81.0,0.0,20.0,20.0,0.0,256.9547,256.9547,0.0,261.0131,261.0131,0.0,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,285.6376,285.6375,0.00010000000003174137,0.9208,0.9208,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-21,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,79.0,79.0,0.0,20.0,20.0,0.0,257.5925,257.5925,0.0,261.4856,261.4856,0.0,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,287.2914,287.2915,9.999999997489795e-05,0.8329,0.8328,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-22,ENTRY_DIFFERENCE|STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,20.0,20.0,0.0,258.0771,258.0772,0.00010000000003174137,262.0602,262.0602,0.0,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,289.3024,289.3024,0.0,0.7362,0.7362,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-23,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,20.0,20.0,0.0,258.5146,258.5146,0.0,262.4994,262.4994,0.0,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,290.8398,290.8398,0.0,0.6689,0.6689,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-24,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,82.0,82.0,0.0,20.0,20.0,0.0,258.8378,258.8378,0.0,262.7801,262.7802,9.999999997489795e-05,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,291.8224,291.8224,0.0,0.6286,0.6286,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-25,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,75.0,75.0,0.0,20.0,20.0,0.0,259.1125,259.1125,0.0,261.6365,261.6366,9.999999997489795e-05,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,287.8197,287.8198,9.999999997489795e-05,0.8064,0.8064,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-28,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,84.0,84.0,0.0,20.0,20.0,0.0,259.4708,259.4709,9.999999997489795e-05,263.7155,263.7155,0.0,251.1632,251.1633,0.00010000000000331966,270.0826,270.0825,0.00010000000003174137,295.0961,295.0961,0.0,0.5072,0.5072,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-01-29,ENTRY_DIFFERENCE,False,WATCH,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,77.0,77.0,0.0,55.0,55.0,0.0,271.1712,271.1712,0.0,275.2387,275.2388,0.00010000000003174137,257.4176,257.4176,0.0,301.9705,301.9706,9.999999997489795e-05,319.7917,319.7917,0.0,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-05,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,81.0,81.0,0.0,35.0,35.0,0.0,265.5092,265.5092,0.0,270.4499,270.4499,0.0,258.3754,258.3754,0.0,286.1346,286.1346,0.0,300.6363,300.6362,0.00010000000003174137,1.299,1.299,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-06,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,35.0,35.0,0.0,266.6533,266.6533,0.0,271.3905,271.3905,0.0,258.3754,258.3754,0.0,286.1346,286.1346,0.0,303.9281,303.928,9.999999997489795e-05,1.1329,1.1329,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-07,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,81.0,81.0,0.0,35.0,35.0,0.0,267.5556,267.5556,0.0,272.2348,272.2349,9.999999997489795e-05,258.3754,258.3754,0.0,286.1346,286.1346,0.0,306.8835,306.8834,0.00010000000003174137,1.0029,1.0029,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-08,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,83.0,83.0,0.0,20.0,20.0,0.0,268.4045,268.4045,0.0,273.0223,273.0224,0.00010000000003174137,258.3754,258.3754,0.0,286.1346,286.1346,0.0,309.6397,309.6396,0.00010000000003174137,0.8952,0.8952,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-12,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,83.0,83.0,0.0,20.0,20.0,0.0,270.4217,270.4217,0.0,275.2356,275.2356,0.0,262.9841,262.9842,9.999999997489795e-05,286.1346,286.1346,0.0,305.8642,305.864,0.0002000000000066393,0.8896,0.8896,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-13,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,82.0,82.0,0.0,20.0,20.0,0.0,270.5875,270.5875,0.0,275.2699,275.27,9.999999997489795e-05,262.9841,262.9842,9.999999997489795e-05,286.1346,286.1346,0.0,305.9845,305.9843,0.0002000000000066393,0.8843,0.8843,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-15,FLOAT_ONLY,False,BUY,BUY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,78.0,78.0,0.0,84.0,84.0,0.0,265.5225,265.5225,0.0,270.5281,270.5281,0.0,261.1426,261.1426,0.0,286.1346,286.1346,0.0,293.9919,293.9918,9.999999997489795e-05,1.6628,1.6628,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-18,FLOAT_ONLY,False,BUY,BUY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,74.0,74.0,0.0,84.0,84.0,0.0,265.5703,265.5702,9.999999997489795e-05,270.2808,270.2808,0.0,261.0743,261.0743,0.0,286.1346,286.1346,0.0,293.297,293.297,0.0,1.722,1.722,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-19,FLOAT_ONLY,False,BUY,BUY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,77.0,77.0,0.0,84.0,84.0,0.0,265.6337,265.6337,0.0,270.4169,270.4169,0.0,261.4484,261.4484,0.0,286.1346,286.1346,0.0,292.8381,292.838,9.999999997489795e-05,1.7525,1.7526,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-20,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,77.0,77.0,0.0,84.0,84.0,0.0,265.7013,265.7012,0.00010000000003174137,270.3494,270.3493,9.999999997489795e-05,261.6342,261.6342,0.0,286.1346,286.1346,0.0,292.1372,292.1371,0.00010000000003174137,1.8112,1.8113,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-02-21,FLOAT_ONLY,False,WATCH,WATCH,PULLBACK,PULLBACK,NEUTRAL,NEUTRAL,68.0,68.0,0.0,73.0,73.0,0.0,262.6593,262.6593,0.0,265.1376,265.1377,9.999999997489795e-05,256.2281,256.2281,0.0,286.1346,286.1346,0.0,287.4116,287.4116,0.0,2.3567,2.3567,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-13,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,81.0,81.0,0.0,20.0,20.0,0.0,269.3533,269.3533,0.0,274.046,274.0461,0.00010000000003174137,255.8632,255.8632,0.0,288.5316,288.5316,0.0,319.5031,319.5032,9.999999997489795e-05,0.7967,0.7967,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-21,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,82.0,82.0,0.0,20.0,20.0,0.0,277.7818,277.7818,0.0,283.8361,283.8361,0.0,266.3395,266.3394,9.999999997489795e-05,292.5235,292.5234,0.00010000000003174137,327.5777,327.5779,0.0002000000000066393,0.4965,0.4965,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-22,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,82.0,82.0,0.0,20.0,20.0,0.0,278.4982,278.4982,0.0,284.4749,284.4749,0.0,266.3395,266.3394,9.999999997489795e-05,292.5235,292.5234,0.00010000000003174137,329.8134,329.8136,0.0002000000000066393,0.4438,0.4438,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-23,TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,72.0,72.0,0.0,81.0,81.0,0.0,269.6154,269.6154,0.0,274.65,274.65,0.0,262.9187,262.9187,0.0,292.5235,292.5234,0.00010000000003174137,303.9784,303.9784,0.0,1.5236,1.5236,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-24,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,77.0,77.0,0.0,87.0,87.0,0.0,267.7872,267.7873,0.00010000000003174137,274.0953,274.0953,0.0,262.2677,262.2677,0.0,292.5235,292.5234,0.00010000000003174137,303.6645,303.6645,0.0,1.5581,1.558,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-27,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,74.0,74.0,0.0,83.0,83.0,0.0,267.7806,267.7807,0.00010000000003174137,274.1019,274.1019,0.0,262.2495,262.2496,9.999999997489795e-05,292.5235,292.5234,0.00010000000003174137,303.7328,303.7328,0.0,1.5543,1.5542,9.999999999998899e-05,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-28,TARGET_DIFFERENCE,False,BUY,BUY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,75.0,75.0,0.0,85.0,85.0,0.0,267.8681,267.8681,0.0,274.0145,274.0145,0.0,262.49,262.49,0.0,292.5235,292.5234,0.00010000000003174137,302.8256,302.8256,0.0,1.6061,1.6061,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-29,TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,62.0,62.0,0.0,87.0,87.0,0.0,267.9501,267.9501,0.0,273.9325,273.9325,0.0,262.7155,262.7156,9.999999997489795e-05,292.5235,292.5234,0.00010000000003174137,301.9748,301.9748,0.0,1.6574,1.6574,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-30,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,61.0,61.0,0.0,76.0,76.0,0.0,264.6509,264.6508,9.999999997489795e-05,270.4034,270.4034,0.0,259.0525,259.0524,0.00010000000003174137,292.5235,292.5234,0.00010000000003174137,298.7809,298.7809,0.0,1.9487,1.9487,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,AXISBANK.NS,2013-05-31,TARGET_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,64.0,64.0,0.0,78.0,78.0,0.0,264.718,264.718,0.0,269.9976,269.9976,0.0,258.8983,258.8983,0.0,292.5235,292.5234,0.00010000000003174137,297.746,297.7459,9.999999997489795e-05,2.0295,2.0295,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
